category	dataset	image	filename	tp_volume	fp_volume	fn_volume	tp_length	fp_length	fn_length	tp_count	fp_count	fn_count	distance	Unnamed: 0	Dice	Dice_time	cbDice	cbDice_time	clDice	clDice_time	ccDice_0	ccDice_0_time	ccDice_1	ccDice_1_time	Betti_error_0	Betti_error_1	Betti_error_time	Betti_matching_0	Betti_matching_1	Betti_matching_time
hole_merging	Roads	img_1	pred_14.png	190626.0	26285.0	0.0	26311.0	3812.0	0.0	60.0	0.0	75.0		12.0	0.9355027887038476	0.0023736953735351	0.8738938518283764	0.2767901420593261	0.9367617401325268	0.070657730102539	1.0	0.2265338897705078	0.6153846153846154	62.31880474090576	0	-75	0.0435919761657714	0.0	75.0	125.7472734451294
hole_merging	Roads	img_1	pred_15.png	190626.0	27596.0	0.0	26311.0	3970.0	0.0	55.0	0.0	80.0		1.0	0.9325030329119868	0.0022494792938232	0.8661767837777016	0.2775537967681885	0.9320945617277944	0.0706398487091064	1.0	0.2249319553375244	0.5789473684210527	57.43707537651062	0	-80	0.0436224937438964	0.0	80.0	125.58464431762695
hole_merging	Roads	img_1	pred_16.png	190626.0	28523.0	0.0	26311.0	4161.0	0.0	50.0	0.0	85.0		3.0	0.9303935086327862	0.0022857189178466	0.8691153681721817	0.2799301147460937	0.9323345325513772	0.0714430809020996	1.0	0.225816011428833	0.5405405405405406	52.17363882064819	0	-85	0.0436844825744628	0.0	85.0	125.61847853660583
hole_merging	Roads	img_1	pred_17.png	190626.0	28688.0	0.0	26311.0	4216.0	0.0	45.0	0.0	90.0		18.0	0.9300190271747084	0.002281904220581	0.869637046182386	0.2799291610717773	0.9306414363406094	0.071467638015747	1.0	0.2259478569030761	0.5	47.04798412322998	0	-90	0.0441486835479736	0.0	90.0	125.64027070999146
hole_merging	Roads	img_1	pred_18.png	190626.0	29219.0	0.0	26311.0	4266.0	0.0	40.0	0.0	95.0		4.0	0.9288159212222056	0.0023834705352783	0.8736219467408751	0.2793135643005371	0.931626911010408	0.0714461803436279	1.0	0.2263691425323486	0.4571428571428571	41.687209606170654	0	-95	0.0442564487457275	0.0	95.0	126.62228274345398
hole_merging	Roads	img_1	pred_19.png	190626.0	30459.0	0.0	26311.0	4435.0	0.0	35.0	0.0	100.0		15.0	0.9260184935549453	0.0022690296173095	0.869218932177497	0.2777926921844482	0.92748718207764	0.0706539154052734	1.0	0.225100040435791	0.4117647058823529	36.47484493255615	0	-100	0.0437772274017334	0.0	100.0	125.15565991401672
hole_merging	Colon_cells	img_0	gt.png	11002.0	0.0	0.0	608.0	0.0	0.0	0.0	0.0	0.0			1.0	0.0002844333648681	0.999999928859905	0.0261943340301513	1.0	0.0036156177520751	1.0	10.117706537246704		0.0041937828063964	0	0	0.004920482635498	0.0	0.0	14.30801248550415
hole_merging	Colon_cells	img_2	gt.png	22641.0	0.0	0.0	1257.0	0.0	0.0	3.0	0.0	0.0			1.0	0.0003108978271484	0.9999999566078328	0.027639627456665	1.0	0.0045547485351562	1.0	22.83954906463623	1.0	0.0083758831024169	0	0	0.0050716400146484	0.0	0.0	14.949552059173584
hole_merging	Colon_cells	img_1	gt.png	23563.0	0.0	0.0	1374.0	0.0	0.0	5.0	0.0	0.0			1.0	0.0003361701965332	0.9999999020290888	0.0275824069976806	1.0	0.0045990943908691	1.0	32.64460015296936	1.0	0.0149600505828857	0	0	0.0050737857818603	0.0	0.0	14.957893371582031
hole_merging	CREMI	img_0	gt.png	25478.0	0.0	0.0	8960.0	0.0	0.0	271.0	0.0	0.0			1.0	0.0002384185791015	1.0000000084819922	0.011951208114624	1.0	0.0023286342620849	1.0	0.0034372806549072	1.0	12.756522178649902	0	0	0.0025043487548828	0.0	0.0	5.852912187576294
hole_merging	CREMI	img_0	pred_0.png	25478.0	168.0	0.0	8960.0	31.0	0.0	267.0	0.0	4.0			0.9967138721539786	0.0002491474151611	0.995208968536369	0.0122599601745605	0.9975297552211992	0.0027306079864501	1.0	0.0034503936767578	0.9925650557620818	12.519384860992432	0	-4	0.0025312900543212	0.0	4.0	5.876286029815674
hole_merging	CREMI	img_0	pred_1.png	25478.0	189.0	0.0	8960.0	38.0	0.0	264.0	0.0	7.0			0.9963046241079284	0.0002582073211669	0.9939555800565052	0.0121569633483886	0.9970733903647006	0.0026946067810058	1.0	0.0034258365631103	0.9869158878504672	12.284639835357666	0	-7	0.002709150314331	0.0	7.0	5.85787034034729
hole_merging	CREMI	img_0	pred_2.png	25478.0	197.0	0.0	8960.0	44.0	0.0	260.0	0.0	11.0			0.9961488084765312	0.0002458095550537	0.9931813291407298	0.0122559070587158	0.9967863787562722	0.0026845932006835	1.0	0.0035617351531982	0.9792843691148776	12.186367750167848	0	-11	0.0026283264160156	0.0	11.0	5.807495355606079
hole_merging	CREMI	img_0	pred_3.png	25478.0	270.0	0.0	8960.0	65.0	0.0	257.0	0.0	14.0			0.9947292390582908	0.0002534389495849	0.990067143970116	0.0122671127319335	0.9950705422403536	0.0026741027832031	1.0	0.0034792423248291	0.9734848484848484	12.019455432891846	0	-14	0.002532958984375	0.0	14.0	5.861360311508179
hole_merging	CREMI	img_0	pred_4.png	25478.0	281.0	0.0	8960.0	73.0	0.0	254.0	0.0	17.0			0.9945156820266604	0.0002529621124267	0.9892338551247551	0.0121023654937744	0.9948886869604724	0.0027048587799072	1.0	0.0033957958221435	0.9676190476190476	11.843674898147585	0	-17	0.0025036334991455	0.0	17.0	5.82332968711853
hole_merging	CREMI	img_0	pred_5.png	25478.0	450.0	0.0	8960.0	105.0	0.0	250.0	0.0	21.0			0.9912461580360268	0.0002450942993164	0.9821734946929987	0.0120515823364257	0.9921025523635116	0.002732515335083	1.0	0.0034112930297851	0.9596928982725528	11.78664493560791	0	-21	0.0026807785034179	0.0	21.0	5.844414234161377
hole_merging	CREMI	img_0	pred_6.png	25478.0	523.0	0.0	8960.0	125.0	0.0	247.0	0.0	24.0			0.9898405174925696	0.0002527236938476	0.9793671490724172	0.012192964553833	0.9908077674365162	0.0026919841766357	1.0	0.0034785270690917	0.9536679536679536	11.611357927322388	0	-24	0.0028505325317382	0.0	24.0	5.831519365310669
hole_merging	CREMI	img_0	pred_7.png	25478.0	536.0	0.0	8960.0	131.0	0.0	244.0	0.0	27.0			0.9895906160180222	0.0002505779266357	0.9780284676747478	0.0122525691986083	0.99032703823123	0.0026953220367431	1.0	0.0035006999969482	0.9475728155339804	11.456133127212524	0	-27	0.0025181770324707	0.0	27.0	5.803705453872681
hole_merging	CREMI	img_0	pred_8.png	25478.0	644.0	0.0	8960.0	153.0	0.0	241.0	0.0	30.0			0.9875193798449612	0.000248908996582	0.9702865216565468	0.0122859477996826	0.989196371829684	0.0028626918792724	1.0	0.0034871101379394	0.94140625	11.28129768371582	0	-30	0.0025022029876708	0.0	30.0	5.818977117538452
hole_merging	CREMI	img_0	pred_9.png	25478.0	672.0	0.0	8960.0	164.0	0.0	238.0	0.0	33.0			0.9869838072363832	0.0002439022064208	0.9706849401148946	0.0123579502105712	0.9891813711310384	0.002852439880371	1.0	0.0036320686340332	0.9351669941060904	11.188117742538452	0	-33	0.0025286674499511	0.0	33.0	5.833974599838257
hole_merging	CREMI	img_0	pred_10.png	25478.0	681.0	0.0	8960.0	169.0	0.0	234.0	0.0	37.0			0.9868117822491624	0.0002527236938476	0.9693374741245332	0.0125317573547363	0.988748405057418	0.0028548240661621	1.0	0.0035293102264404	0.9267326732673268	10.998788595199583	0	-37	0.0025191307067871	0.0	37.0	5.813058376312256
hole_merging	CREMI	img_0	pred_11.png	25478.0	688.0	0.0	8960.0	173.0	0.0	231.0	0.0	40.0			0.9866780264890403	0.0002496242523193	0.9684652457114232	0.0123043060302734	0.9883788495061012	0.0028619766235351	1.0	0.0033893585205078	0.9203187250996016	10.870800495147703	0	-40	0.0025098323822021	0.0	40.0	5.801576852798462
hole_merging	CREMI	img_0	pred_12.png	25478.0	708.0	0.0	8960.0	181.0	0.0	228.0	0.0	43.0			0.9862960668937752	0.0002648830413818	0.9667762300606206	0.0122618675231933	0.9878802004428388	0.0028345584869384	1.0	0.0035023689270019	0.9138276553106212	10.710453987121582	0	-43	0.0025343894958496	0.0	43.0	5.79556941986084
hole_merging	CREMI	img_0	pred_13.png	25478.0	786.0	0.0	8960.0	200.0	0.0	224.0	0.0	47.0			0.9848092458737584	0.0002491474151611	0.9642129240467168	0.0123970508575439	0.9869460867529124	0.0029053688049316	1.0	0.0034623146057128	0.9050505050505052	10.51724410057068	0	-47	0.0025088787078857	0.0	47.0	5.819334030151367
hole_merging	CREMI	img_0	pred_14.png	25478.0	820.0	0.0	8960.0	217.0	0.0	221.0	0.0	50.0			0.9841625463535228	0.0002496242523193	0.9613572324997808	0.0123581886291503	0.9858393560138669	0.0028326511383056	1.0	0.0033955574035644	0.8983739837398373	10.524714708328249	0	-50	0.0024919509887695	0.0	50.0	5.799056053161621
hole_merging	CREMI	img_0	pred_15.png	25478.0	824.0	0.0	8960.0	221.0	0.0	218.0	0.0	53.0			0.98408651989185	0.000251293182373	0.9607381286461986	0.0124502182006835	0.9855839952927332	0.0028517246246337	1.0	0.0034286975860595	0.8916155419222904	10.37832736968994	0	-53	0.0025067329406738	0.0	53.0	5.75165605545044
hole_merging	CREMI	img_0	pred_16.png	25478.0	933.0	0.0	8960.0	240.0	0.0	215.0	0.0	56.0			0.9820193104511552	0.0002515316009521	0.9569433311438996	0.0124855041503906	0.9836802270577104	0.0028522014617919	1.0	0.003429889678955	0.8847736625514403	10.03806757926941	0	-56	0.0024762153625488	0.0	56.0	5.767408132553101
hole_merging	CREMI	img_0	pred_17.png	25478.0	958.0	0.0	8960.0	247.0	0.0	212.0	0.0	59.0			0.9815464036676042	0.0002503395080566	0.9552117715318656	0.0125226974487304	0.98287610357291	0.0028712749481201	1.0	0.0034799575805664	0.8778467908902692	9.990778923034668	0	-59	0.0025086402893066	0.0	59.0	5.779680013656616
hole_merging	CREMI	img_0	pred_18.png	25478.0	1069.0	0.0	8960.0	274.0	0.0	208.0	0.0	63.0			0.9794521864488228	0.0002477169036865	0.9524022774915925	0.0123655796051025	0.9810669206954036	0.0028886795043945	1.0	0.0034620761871337	0.8684759916492694	9.737900257110596	0	-63	0.0025279521942138	0.0	63.0	5.740013360977173
hole_merging	CREMI	img_0	pred_19.png	25478.0	1246.0	0.0	8960.0	315.0	0.0	205.0	0.0	66.0			0.976131182713306	0.0002517700195312	0.946372616416102	0.012319803237915	0.9778017758579312	0.0028972625732421	1.0	0.003427505493164	0.8613445378151261	9.543018817901611	0	-66	0.0024561882019042	0.0	66.0	5.706026315689087
hole_merging	CREMI	img_2	gt.png	25641.0	0.0	0.0	9016.0	0.0	0.0	263.0	0.0	0.0			1.0	0.0002326965332031	1.0000000283671824	0.0117774009704589	1.0	0.0023467540740966	1.0	0.0050642490386962	1.0	11.965265274047852	0	0	0.0025477409362792	0.0	0.0	5.868788957595825
hole_merging	CREMI	img_2	pred_0.png	25641.0	198.0	0.0	9016.0	42.0	0.0	258.0	0.0	5.0			0.9961538461538462	0.0002546310424804	0.9920155985099084	0.0123193264007568	0.9974307417336908	0.0027046203613281	1.0	0.0048804283142089	0.9904030710172744	11.69728684425354	0	-5	0.0024809837341308	0.0	5.0	5.791946649551392
hole_merging	CREMI	img_2	pred_1.png	25641.0	509.0	0.0	9016.0	93.0	0.0	254.0	0.0	9.0			0.9901720376127128	0.0002474784851074	0.979312291699328	0.0123994350433349	0.9934588925228376	0.0028741359710693	1.0	0.0048103332519531	0.9825918762088974	11.57460117340088	0	-9	0.002495527267456	0.0	9.0	5.845508813858032
hole_merging	CREMI	img_2	pred_2.png	25641.0	629.0	0.0	9016.0	123.0	0.0	250.0	0.0	13.0			0.9878831076265148	0.0002515316009521	0.9723912916503042	0.0123088359832763	0.9913802880798456	0.002908706665039	1.0	0.0050885677337646	0.9746588693957114	11.31713604927063	0	-13	0.002511978149414	0.0	13.0	5.839576244354248
hole_merging	CREMI	img_2	pred_3.png	25641.0	786.0	0.0	9016.0	160.0	0.0	246.0	0.0	17.0			0.98490435584236	0.0002446174621582	0.965318031494284	0.0123534202575683	0.9888191671420422	0.0028703212738037	1.0	0.0048661231994628	0.9666011787819252	11.163164615631104	0	-17	0.0025029182434082	0.0	17.0	5.831620931625366
hole_merging	CREMI	img_2	pred_4.png	25641.0	907.0	0.0	9016.0	197.0	0.0	243.0	0.0	20.0			0.9826208588016632	0.0002479553222656	0.9586715419488144	0.0123064517974853	0.9868028459949506	0.0028791427612304	1.0	0.0048332214355468	0.9604743083003952	11.064183712005615	0	-20	0.0025229454040527	0.0	20.0	5.858356714248657
hole_merging	CREMI	img_2	pred_5.png	25641.0	1057.0	0.0	9016.0	248.0	0.0	239.0	0.0	24.0			0.979804734519192	0.0002646446228027	0.9537666429175732	0.0124335289001464	0.984400277328403	0.0028691291809082	1.0	0.0048515796661376	0.952191235059761	10.859151601791382	0	-24	0.0024902820587158	0.0	24.0	5.823397874832153
hole_merging	CREMI	img_2	pred_6.png	25641.0	1101.0	0.0	9016.0	256.0	0.0	235.0	0.0	28.0			0.978981730714163	0.0002462863922119	0.951402657256454	0.0123171806335449	0.9835495829471732	0.0028855800628662	1.0	0.0048761367797851	0.9437751004016064	10.708433866500854	0	-28	0.0024800300598144	0.0	28.0	5.790903091430664
hole_merging	CREMI	img_2	pred_7.png	25641.0	1128.0	0.0	9016.0	268.0	0.0	231.0	0.0	32.0			0.9784773898111048	0.0002524852752685	0.9500851642432728	0.0127255916595458	0.9832597070448732	0.0030543804168701	1.0	0.0048730373382568	0.9352226720647774	10.48651885986328	0	-32	0.0024964809417724	0.0	32.0	5.7951414585113525
hole_merging	CREMI	img_2	pred_8.png	25641.0	1147.0	0.0	9016.0	277.0	0.0	227.0	0.0	36.0			0.9781227946365562	0.0002508163452148	0.9519650535505544	0.0129733085632324	0.983838030223467	0.0034184455871582	1.0	0.0048520565032958	0.926530612244898	10.34420084953308	0	-36	0.0025107860565185	0.0	36.0	5.837212085723877
hole_merging	CREMI	img_2	pred_9.png	25641.0	1166.0	0.0	9016.0	284.0	0.0	223.0	0.0	40.0			0.977768456375839	0.0002539157867431	0.9506127078199752	0.0130317211151123	0.983044901777362	0.0034160614013671	1.0	0.0048696994781494	0.9176954732510288	10.118228673934937	0	-40	0.0025281906127929	0.0	40.0	5.83521842956543
hole_merging	CREMI	img_2	pred_10.png	25641.0	1351.0	0.0	9016.0	321.0	0.0	220.0	0.0	43.0			0.9743316930442878	0.0002548694610595	0.9439181701395436	0.0131874084472656	0.9803390628679068	0.003572940826416	1.0	0.0048384666442871	0.9109730848861284	9.99748945236206	0	-43	0.0024664402008056	0.0	43.0	5.7770936489105225
hole_merging	CREMI	img_2	pred_11.png	25641.0	1374.0	0.0	9016.0	331.0	0.0	216.0	0.0	47.0			0.9739061075660892	0.0002534389495849	0.9431111352578356	0.0129199028015136	0.9804779933743492	0.0035452842712402	1.0	0.0048553943634033	0.9018789144050104	9.741960048675535	0	-47	0.0025231838226318	0.0	47.0	5.7773518562316895
hole_merging	CREMI	img_2	pred_12.png	25641.0	1462.0	0.0	9016.0	350.0	0.0	213.0	0.0	50.0			0.9722812073411192	0.0002455711364746	0.9399145959436992	0.0128786563873291	0.979082481578322	0.0035524368286132	1.0	0.0048062801361083	0.8949579831932774	9.65604567527771	0	-50	0.0024657249450683	0.0	50.0	5.755927085876465
hole_merging	CREMI	img_2	pred_13.png	25641.0	1496.0	0.0	9016.0	362.0	0.0	209.0	0.0	54.0			0.9716548561900792	0.0002498626708984	0.938199420334416	0.0129816532135009	0.978604207640503	0.0035746097564697	1.0	0.0048103332519531	0.885593220338983	9.500783205032349	0	-54	0.0024921894073486	0.0	54.0	5.795595645904541
hole_merging	CREMI	img_2	pred_14.png	25641.0	1510.0	0.0	9016.0	370.0	0.0	205.0	0.0	58.0			0.97139718139112	0.00026535987854	0.9366777961517694	0.0133514404296875	0.9780725339069128	0.0035812854766845	1.0	0.0048518180847167	0.8760683760683761	9.30732250213623	0	-58	0.0025343894958496	0.0	58.0	5.815791606903076
hole_merging	CREMI	img_2	pred_15.png	25641.0	1659.0	0.0	9016.0	414.0	0.0	201.0	0.0	62.0			0.9686632288774296	0.0002503395080566	0.92936676642976	0.0131123065948486	0.974983422750015	0.0035793781280517	1.0	0.0048928260803222	0.8663793103448276	9.163464069366457	0	-62	0.0025413036346435	0.0	62.0	5.760019779205322
hole_merging	CREMI	img_2	pred_16.png	25641.0	1954.0	0.0	9016.0	470.0	0.0	197.0	0.0	66.0			0.9632955143136224	0.0002577304840087	0.9088834227128004	0.0130748748779296	0.9713137219075462	0.0035464763641357	1.0	0.0048484802246093	0.8565217391304348	8.978668928146362	0	-66	0.0027148723602294	0.0	66.0	5.720650911331177
hole_merging	CREMI	img_2	pred_17.png	25641.0	2162.0	0.0	9016.0	527.0	0.0	193.0	0.0	70.0			0.9595464411346456	0.0002486705780029	0.8761094006238763	0.0134243965148925	0.968197445972495	0.003896951675415	1.0	0.0048046112060546	0.8464912280701754	8.739990234375	0	-70	0.0025203227996826	0.0	70.0	5.799472332000732
hole_merging	CREMI	img_2	pred_18.png	25641.0	2190.0	0.0	9016.0	542.0	0.0	189.0	0.0	74.0			0.9590439856373428	0.0002496242523193	0.8827066203541312	0.0137355327606201	0.9676028578467604	0.0042617321014404	1.0	0.0048508644104003	0.8362831858407079	8.551564693450928	0	-74	0.0025606155395507	0.0	74.0	5.71276593208313
hole_merging	CREMI	img_2	pred_19.png	25641.0	2362.0	0.0	9016.0	579.0	0.0	185.0	0.0	78.0			0.9559689806874954	0.0002460479736328	0.8056431300080652	0.0133635997772216	0.9652989012353344	0.0039143562316894	1.0	0.0048756599426269	0.8258928571428571	8.429121494293213	0	-78	0.002579927444458	0.0	78.0	5.71370530128479
hole_merging	CREMI	img_1	gt.png	25520.0	0.0	0.0	8892.0	0.0	0.0	239.0	0.0	0.0			1.0	0.0002281665802001	1.0000000316303033	0.011869192123413	1.0	0.0023391246795654	1.0	0.0065183639526367	1.0	9.906307220458984	0	0	0.0024952888488769	0.0	0.0	5.827538013458252
hole_merging	CREMI	img_1	pred_0.png	25520.0	89.0	0.0	8892.0	20.0	0.0	236.0	0.0	3.0			0.9982593048954606	0.0002493858337402	0.997018989064584	0.0120251178741455	0.998532400090314	0.0025115013122558	1.0	0.0065126419067382	0.9936842105263158	9.731628656387327	0	-3	0.0026357173919677	0.0	3.0	5.752902984619141
hole_merging	CREMI	img_1	pred_1.png	25520.0	93.0	0.0	8892.0	24.0	0.0	234.0	0.0	5.0			0.998181213697612	0.000258445739746	0.9964085060026672	0.0119247436523437	0.998304510003391	0.0025296211242675	1.0	0.0065505504608154	0.9894291754756872	9.658888578414915	0	-5	0.0024962425231933	0.0	5.0	5.796475887298584
hole_merging	CREMI	img_1	pred_2.png	25520.0	107.0	0.0	8892.0	33.0	0.0	233.0	0.0	6.0			0.9979079906934912	0.0002393722534179	0.9953924924743002	0.0122828483581542	0.9980189053036737	0.0025219917297363	1.0	0.0068881511688232	0.9872881355932204	9.77284049987793	0	-6	0.0025901794433593	0.0	6.0	5.709789037704468
hole_merging	CREMI	img_1	pred_3.png	25520.0	186.0	0.0	8892.0	56.0	0.0	231.0	0.0	8.0			0.996369031351267	0.0002479553222656	0.9931797553617774	0.0121526718139648	0.996593618712388	0.0026931762695312	1.0	0.0065059661865234	0.9829787234042552	9.533886909484863	0	-8	0.0025141239166259	0.0	8.0	5.759003400802612
hole_merging	CREMI	img_1	pred_4.png	25520.0	200.0	0.0	8892.0	63.0	0.0	229.0	0.0	10.0			0.996096799375488	0.0002431869506835	0.9920170070821006	0.0119893550872802	0.996188634165766	0.0026638507843017	1.0	0.0065133571624755	0.9786324786324786	9.584975481033323	0	-10	0.0024831295013427	0.0	10.0	5.708336114883423
hole_merging	CREMI	img_1	pred_5.png	25520.0	326.0	0.0	8892.0	91.0	0.0	227.0	0.0	12.0			0.9936533894015496	0.0002477169036865	0.9850048389286712	0.0121018886566162	0.9942883253369889	0.0026960372924804	1.0	0.0065455436706542	0.9742489270386266	9.39607071876526	0	-12	0.0024540424346923	0.0	12.0	5.781522750854492
hole_merging	CREMI	img_1	pred_6.png	25520.0	328.0	0.0	8892.0	93.0	0.0	225.0	0.0	14.0			0.9936147017598504	0.0002462863922119	0.9848066575568816	0.0120790004730224	0.9941700960219478	0.0026922225952148	1.0	0.0064971446990966	0.9698275862068966	9.27090573310852	0	-14	0.0025229454040527	0.0	14.0	5.7474892139434814
hole_merging	CREMI	img_1	pred_7.png	25520.0	377.0	0.0	8892.0	107.0	0.0	223.0	0.0	16.0			0.9926677946982516	0.0002470016479492	0.9816494130540532	0.0121521949768066	0.9928915386379272	0.0026984214782714	1.0	0.0065588951110839	0.9653679653679652	9.243967533111572	0	-16	0.0025379657745361	0.0	16.0	5.787471294403076
hole_merging	CREMI	img_1	pred_8.png	25520.0	466.0	0.0	8892.0	123.0	0.0	221.0	0.0	18.0			0.9909525103871394	0.0002384185791015	0.9777809658610108	0.0124211311340332	0.9913093525179856	0.00274658203125	1.0	0.006746768951416	0.9608695652173912	9.079319715499878	0	-18	0.0024607181549072	0.0	18.0	5.725569009780884
hole_merging	CREMI	img_1	pred_9.png	25520.0	468.0	0.0	8892.0	125.0	0.0	219.0	0.0	20.0			0.9909140327716084	0.0002486705780029	0.9773956686675837	0.0120174884796142	0.991246256622898	0.00266695022583	1.0	0.0065293312072753	0.9563318777292577	8.983684062957764	0	-20	0.0024938583374023	0.0	20.0	5.73419189453125
hole_merging	CREMI	img_1	pred_10.png	25520.0	552.0	0.0	8892.0	153.0	0.0	216.0	0.0	23.0			0.989300666770042	0.0002398490905761	0.972349964479586	0.0122897624969482	0.989399293286219	0.0027723312377929	1.0	0.0066525936126708	0.9494505494505494	8.90070128440857	0	-23	0.0026354789733886	0.0	23.0	5.714645862579346
hole_merging	CREMI	img_1	pred_11.png	25520.0	555.0	0.0	8892.0	156.0	0.0	214.0	0.0	25.0			0.9892431437154764	0.0002598762512207	0.9714309233377272	0.0121896266937255	0.989213639526792	0.0027422904968261	1.0	0.0065782070159912	0.9448123620309052	8.814912557601929	0	-25	0.0024487972259521	0.0	25.0	5.782105207443237
hole_merging	CREMI	img_1	pred_12.png	25520.0	684.0	0.0	8892.0	196.0	0.0	212.0	0.0	27.0			0.986775964735906	0.0002408027648925	0.965580633262932	0.0124900341033935	0.9868797014403172	0.002718448638916	1.0	0.0067243576049804	0.9401330376940134	8.746062755584717	0	-27	0.0026049613952636	0.0	27.0	5.721360921859741
hole_merging	CREMI	img_1	pred_13.png	25520.0	750.0	0.0	8892.0	204.0	0.0	210.0	0.0	29.0			0.9855184398532536	0.0002503395080566	0.9630828574167132	0.0121800899505615	0.9857410004675082	0.002711534500122	1.0	0.0065364837646484	0.935412026726058	8.64627742767334	0	-29	0.0024807453155517	0.0	29.0	5.720886468887329
hole_merging	CREMI	img_1	pred_14.png	25520.0	779.0	0.0	8892.0	214.0	0.0	208.0	0.0	31.0			0.98496690403134	0.0002651214599609	0.9607608020106012	0.0123252868652343	0.9849976558837318	0.0027368068695068	1.0	0.006587266921997	0.930648769574944	8.629444599151611	0	-31	0.0024728775024414	0.0	31.0	5.716912746429443
hole_merging	CREMI	img_1	pred_15.png	25520.0	825.0	0.0	8892.0	236.0	0.0	207.0	0.0	32.0			0.9840933191940616	0.0002477169036865	0.958599387877994	0.012237548828125	0.9843190227286076	0.0026867389678955	1.0	0.0065722465515136	0.9282511210762332	8.598025560379028	0	-32	0.0026636123657226	0.0	32.0	5.755782842636108
hole_merging	CREMI	img_1	pred_16.png	25520.0	862.0	0.0	8892.0	252.0	0.0	205.0	0.0	34.0			0.9833917768101422	0.0002636909484863	0.9560459692339716	0.0122928619384765	0.9834403913017856	0.0027005672454833	1.0	0.0065879821777343	0.9234234234234234	8.413447856903076	0	-34	0.0024502277374267	0.0	34.0	5.688217639923096
hole_merging	CREMI	img_1	pred_17.png	25520.0	910.0	0.0	8892.0	270.0	0.0	203.0	0.0	36.0			0.9824831568816168	0.0002386569976806	0.9526445298873416	0.0124962329864501	0.9820160908660672	0.0027174949645996	1.0	0.0067811012268066	0.918552036199095	8.448804378509521	0	-36	0.0026061534881591	0.0	36.0	5.7100560665130615
hole_merging	CREMI	img_1	pred_18.png	25520.0	991.0	0.0	8892.0	278.0	0.0	201.0	0.0	38.0			0.9809536622398186	0.0002481937408447	0.948590520811636	0.0121173858642578	0.9811746540768456	0.0026719570159912	1.0	0.0064916610717773	0.9136363636363636	8.418537855148315	0	-38	0.0024869441986083	0.0	38.0	5.670758962631226
hole_merging	CREMI	img_1	pred_19.png	25520.0	1085.0	0.0	8892.0	292.0	0.0	199.0	0.0	40.0			0.9791846522781774	0.0002450942993164	0.9457405695289884	0.0120816230773925	0.979686662298207	0.0027124881744384	1.0	0.0066654682159423	0.908675799086758	8.21665334701538	0	-40	0.0024800300598144	0.0	40.0	5.726032018661499
hole_merging	LES-AV	img_0	gt.png	158725.0	0.0	0.0	16428.0	0.0	0.0	21.0	0.0	0.0			1.0	0.0020949840545654	0.999999805796048	0.3215606212615967	1.0	0.0759885311126709	1.0	0.0635764598846435	1.0	4.9337158203125	0	0	0.0476114749908447	0.0	0.0	122.59327220916748
hole_merging	LES-AV	img_0	pred_0.png	158725.0	370.0	0.0	16428.0	50.0	0.0	20.0	0.0	1.0			0.9988358190170536	0.0020875930786132	0.9985808093045502	0.2976512908935547	0.999480995267898	0.0777149200439453	1.0	0.0509729385375976	0.975609756097561	4.011835098266602	0	-1	0.0478549003601074	0.0	1.0	123.07517552375792
hole_merging	LES-AV	img_0	pred_1.png	158725.0	416.0	0.0	16428.0	65.0	0.0	19.0	0.0	2.0			0.9986912724229708	0.0022172927856445	0.9979368948883212	0.3107988834381103	0.9993273405491347	0.0791592597961425	1.0	0.0619673728942871	0.95	4.594029188156128	0	-2	0.0468432903289794	0.0	2.0	122.61760234832764
hole_merging	LES-AV	img_0	pred_2.png	158725.0	651.0	0.0	16428.0	83.0	0.0	18.0	0.0	3.0			0.9979534801839668	0.0021595954895019	0.9963325568871896	0.3179309368133545	0.9986181483187472	0.0846428871154785	1.0	0.0626957416534423	0.9230769230769232	4.095969200134277	0	-3	0.0461912155151367	0.0	3.0	122.73397827148438
hole_merging	LES-AV	img_0	pred_3.png	158725.0	1142.0	0.0	16428.0	149.0	0.0	17.0	0.0	4.0			0.996415478103656	0.0021066665649414	0.9911384436586558	0.3052494525909424	0.9972832798221783	0.0929148197174072	1.0	0.0488896369934082	0.8947368421052632	3.0704121589660645	0	-4	0.0444781780242919	0.0	4.0	124.30939817428587
hole_merging	LES-AV	img_0	pred_4.png	158725.0	1837.0	0.0	16428.0	209.0	0.0	16.0	0.0	5.0			0.9942465556067112	0.0023486614227294	0.988273148349271	0.3331241607666015	0.9956572988398784	0.0949883460998535	1.0	0.0638761520385742	0.8648648648648649	4.277860403060913	0	-5	0.0496935844421386	0.0	5.0	124.50629544258118
hole_merging	LES-AV	img_0	pred_5.png	158725.0	3928.0	0.0	16428.0	308.0	0.0	15.0	0.0	6.0			0.9877776325697464	0.0022058486938476	0.9695405397024082	0.3578817844390869	0.9929175806957068	0.1177413463592529	1.0	0.0667824745178222	0.8333333333333334	3.771719455718994	0	-6	0.047978401184082	0.0	6.0	124.0212390422821
hole_merging	LES-AV	img_0	pred_6.png	158725.0	4739.0	0.0	16428.0	366.0	0.0	14.0	0.0	7.0			0.98529124209703	0.0023348331451416	0.9699575956462384	0.3521699905395508	0.9920569879594024	0.1164667606353759	1.0	0.0625958442687988	0.8	3.278390645980835	0	-7	0.0460894107818603	0.0	7.0	123.15391755104064
